"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","protein_id","protein_name"
"prot-a-784","ieu-b-40","body mass index || id:ieu-b-40","Beta-defensin 106 || id:prot-a-784","Wald ratio",1,-0.0259649122807018,0.0119298245614035,0.0295200906044939,"prot-a-784","Beta-defensin 106"
"prot-a-48","ieu-b-40","body mass index || id:ieu-b-40","Adrenomedullin || id:prot-a-48","MR Egger",5,0.0576066492272472,0.0216374001659728,0.076184758633601,"prot-a-48","Adrenomedullin"
"prot-a-48","ieu-b-40","body mass index || id:ieu-b-40","Adrenomedullin || id:prot-a-48","Weighted median",5,-0.00590126588251937,0.00588849557894338,0.316262128389566,"prot-a-48","Adrenomedullin"
"prot-a-48","ieu-b-40","body mass index || id:ieu-b-40","Adrenomedullin || id:prot-a-48","Inverse variance weighted",5,-0.00845736326771079,0.00689311516979167,0.219849257745129,"prot-a-48","Adrenomedullin"
"prot-a-48","ieu-b-40","body mass index || id:ieu-b-40","Adrenomedullin || id:prot-a-48","Simple mode",5,-0.0241823879799499,0.0222038058312448,0.33732630041006,"prot-a-48","Adrenomedullin"
"prot-a-48","ieu-b-40","body mass index || id:ieu-b-40","Adrenomedullin || id:prot-a-48","Weighted mode",5,-0.000243647659400616,0.0208760808478078,0.991246893497349,"prot-a-48","Adrenomedullin"
"prot-a-405","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 27 || id:prot-a-405","Inverse variance weighted",2,0.0106751927615195,0.00753763160032435,0.156701466824115,"prot-a-405","C-C motif chemokine 27"
"prot-a-703","ieu-b-40","body mass index || id:ieu-b-40","Cystatin-M || id:prot-a-703","Wald ratio",1,0.00244584206848358,0.00960866526904263,0.799074192526507,"prot-a-703","Cystatin-M"
"prot-a-780","ieu-b-40","body mass index || id:ieu-b-40","Deformed epidermal autoregulatory factor 1 homolog || id:prot-a-780","Wald ratio",1,-0.022077270446563,0.00852985449071751,0.00964690599063413,"prot-a-780","Deformed epidermal autoregulatory factor 1 homolog"
"prot-a-714","ieu-b-40","body mass index || id:ieu-b-40","Chymotrypsinogen B || id:prot-a-714","MR Egger",3,-0.00602227689707389,0.00673806520034453,0.535673646321067,"prot-a-714","Chymotrypsinogen B"
"prot-a-714","ieu-b-40","body mass index || id:ieu-b-40","Chymotrypsinogen B || id:prot-a-714","Weighted median",3,-0.00660717440288292,0.00283617857742067,0.0198270636149414,"prot-a-714","Chymotrypsinogen B"
"prot-a-714","ieu-b-40","body mass index || id:ieu-b-40","Chymotrypsinogen B || id:prot-a-714","Inverse variance weighted",3,-0.00707741024010596,0.00295458460065274,0.0166022685207843,"prot-a-714","Chymotrypsinogen B"
"prot-a-714","ieu-b-40","body mass index || id:ieu-b-40","Chymotrypsinogen B || id:prot-a-714","Simple mode",3,-0.00412921616353657,0.00488103249958335,0.486645290799434,"prot-a-714","Chymotrypsinogen B"
"prot-a-714","ieu-b-40","body mass index || id:ieu-b-40","Chymotrypsinogen B || id:prot-a-714","Weighted mode",3,-0.00643700796729672,0.00976796038773071,0.577627396907297,"prot-a-714","Chymotrypsinogen B"
"prot-a-394","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 17 || id:prot-a-394","MR Egger",5,-0.00521035604057972,0.0103208832624227,0.648423235738687,"prot-a-394","C-C motif chemokine 17"
"prot-a-394","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 17 || id:prot-a-394","Weighted median",5,0.00918657999508568,0.00613831808961187,0.134498509327305,"prot-a-394","C-C motif chemokine 17"
"prot-a-394","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 17 || id:prot-a-394","Inverse variance weighted",5,0.0154340671189208,0.00669469257625702,0.0211431547217739,"prot-a-394","C-C motif chemokine 17"
"prot-a-394","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 17 || id:prot-a-394","Simple mode",5,0.0301412844224722,0.0163882623160422,0.139728098067134,"prot-a-394","C-C motif chemokine 17"
"prot-a-394","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 17 || id:prot-a-394","Weighted mode",5,0.00206194763427439,0.018904388006547,0.918397794453909,"prot-a-394","C-C motif chemokine 17"
"prot-a-730","ieu-b-40","body mass index || id:ieu-b-40","Cortexin-3 || id:prot-a-730","Wald ratio",1,0.0238756246529706,0.00999444752915047,0.0168994124245017,"prot-a-730","Cortexin-3"
"prot-a-580","ieu-b-40","body mass index || id:ieu-b-40","C-type lectin domain family 6 member A || id:prot-a-580","Wald ratio",1,-0.00125391849529781,0.0125391849529781,0.920344325445942,"prot-a-580","C-type lectin domain family 6 member A"
"prot-a-641","ieu-b-40","body mass index || id:ieu-b-40","Cytochrome c oxidase subunit 8A, mitochondrial || id:prot-a-641","Wald ratio",1,-0.000958160332162248,0.00340679229213244,0.778518657215875,"prot-a-641","Cytochrome c oxidase subunit 8A, mitochondrial"
"prot-a-676","ieu-b-40","body mass index || id:ieu-b-40","Quinone oxidoreductase-like protein 1 || id:prot-a-676","Wald ratio",1,0.00141643059490085,0.0120396600566572,0.906347316282193,"prot-a-676","Quinone oxidoreductase-like protein 1"
"prot-a-481","ieu-b-40","body mass index || id:ieu-b-40","Cadherin-15 || id:prot-a-481","Inverse variance weighted",2,-0.0135582545643844,0.00521694834243113,0.00935267986974841,"prot-a-481","Cadherin-15"
"prot-a-670","ieu-b-40","body mass index || id:ieu-b-40","C-reactive protein || id:prot-a-670","MR Egger",3,-0.180180180180181,0.124832490635595,0.385722266154981,"prot-a-670","C-reactive protein"
"prot-a-670","ieu-b-40","body mass index || id:ieu-b-40","C-reactive protein || id:prot-a-670","Weighted median",3,-0.00554527309556665,0.00771773033440141,0.472442351315911,"prot-a-670","C-reactive protein"
"prot-a-670","ieu-b-40","body mass index || id:ieu-b-40","C-reactive protein || id:prot-a-670","Inverse variance weighted",3,-0.00584644440090434,0.00836598775131383,0.484655201193686,"prot-a-670","C-reactive protein"
"prot-a-670","ieu-b-40","body mass index || id:ieu-b-40","C-reactive protein || id:prot-a-670","Simple mode",3,-0.00301789126152927,0.0108705810943159,0.807369541453603,"prot-a-670","C-reactive protein"
"prot-a-670","ieu-b-40","body mass index || id:ieu-b-40","C-reactive protein || id:prot-a-670","Weighted mode",3,-0.00559242036152682,0.0109105595846037,0.659249380993274,"prot-a-670","C-reactive protein"
"prot-a-475","ieu-b-40","body mass index || id:ieu-b-40","Serine/threonine-protein kinase MRCK alpha || id:prot-a-475","Wald ratio",1,0,0.00788247939806521,1,"prot-a-475","Serine/threonine-protein kinase MRCK alpha"
"prot-a-663","ieu-b-40","body mass index || id:ieu-b-40","Cysteine-rich secretory protein LCCL domain-containing 2 || id:prot-a-663","Inverse variance weighted",2,0.0394131001005571,0.0466560496504339,0.398245622850815,"prot-a-663","Cysteine-rich secretory protein LCCL domain-containing 2"
"prot-a-41","ieu-b-40","body mass index || id:ieu-b-40","Pituitary adenylate cyclase-activating polypeptide 38 || id:prot-a-41","Wald ratio",1,-0.0378787878787879,0.0117079889807163,0.00121517485941101,"prot-a-41","Pituitary adenylate cyclase-activating polypeptide 38"
"prot-a-418","ieu-b-40","body mass index || id:ieu-b-40","CD109 antigen || id:prot-a-418","Inverse variance weighted",2,-0.00048580798634922,0.00428742864793742,0.909784891840313,"prot-a-418","CD109 antigen"
"prot-a-544","ieu-b-40","body mass index || id:ieu-b-40","Choline/ethanolamine kinase || id:prot-a-544","Wald ratio",1,-0.0178127589063795,0.00745650372825186,0.0168994124245017,"prot-a-544","Choline/ethanolamine kinase"
"prot-a-828","ieu-b-40","body mass index || id:ieu-b-40","Protein delta homolog 1 || id:prot-a-828","Wald ratio",1,0.0362989323843416,0.0120996441281139,0.00269979606326019,"prot-a-828","Protein delta homolog 1"
"prot-a-600","ieu-b-40","body mass index || id:ieu-b-40","Cytosolic non-specific dipeptidase || id:prot-a-600","Wald ratio",1,0.0272614622057001,0.0119785212722016,0.0228542663674554,"prot-a-600","Cytosolic non-specific dipeptidase"
"prot-a-623","ieu-b-40","body mass index || id:ieu-b-40","Collagen alpha-3(VI) chain || id:prot-a-623","Wald ratio",1,0.00943767204089658,0.0114038537160834,0.40790488230962,"prot-a-623","Collagen alpha-3(VI) chain"
"prot-a-524","ieu-b-40","body mass index || id:ieu-b-40","Cofilin-1 || id:prot-a-524","Inverse variance weighted",2,-0.00676120798892858,0.0148978240612986,0.649944980866558,"prot-a-524","Cofilin-1"
"prot-a-478","ieu-b-40","body mass index || id:ieu-b-40","Cadherin-12 || id:prot-a-478","Wald ratio",1,-0.0253936008125952,0.00863382427628238,0.00326968201269369,"prot-a-478","Cadherin-12"
"prot-a-432","ieu-b-40","body mass index || id:ieu-b-40","CMRF35-like molecule 8 || id:prot-a-432","Wald ratio",1,-0.00844632140475661,0.00488997555012225,0.0841186947979136,"prot-a-432","CMRF35-like molecule 8"
"prot-a-412","ieu-b-40","body mass index || id:ieu-b-40","Cerebral cavernous malformations 2 protein || id:prot-a-412","MR Egger",3,1.09794730694493,0.183418921830341,0.105378190056638,"prot-a-412","Cerebral cavernous malformations 2 protein"
"prot-a-412","ieu-b-40","body mass index || id:ieu-b-40","Cerebral cavernous malformations 2 protein || id:prot-a-412","Weighted median",3,-0.0171166030181041,0.0103147460367902,0.0970290971221627,"prot-a-412","Cerebral cavernous malformations 2 protein"
"prot-a-412","ieu-b-40","body mass index || id:ieu-b-40","Cerebral cavernous malformations 2 protein || id:prot-a-412","Inverse variance weighted",3,-0.0362906742820068,0.0304643113962932,0.233554640288262,"prot-a-412","Cerebral cavernous malformations 2 protein"
"prot-a-412","ieu-b-40","body mass index || id:ieu-b-40","Cerebral cavernous malformations 2 protein || id:prot-a-412","Simple mode",3,-0.0156120216315264,0.0207245455330743,0.529866878914167,"prot-a-412","Cerebral cavernous malformations 2 protein"
"prot-a-412","ieu-b-40","body mass index || id:ieu-b-40","Cerebral cavernous malformations 2 protein || id:prot-a-412","Weighted mode",3,-0.0128700660271584,0.0365573038810672,0.758434202851241,"prot-a-412","Cerebral cavernous malformations 2 protein"
"prot-a-822","ieu-b-40","body mass index || id:ieu-b-40","Dickkopf-related protein 3 || id:prot-a-822","Wald ratio",1,0.00326991676575505,0.00594530321046373,0.582319373576693,"prot-a-822","Dickkopf-related protein 3"
"prot-a-532","ieu-b-40","body mass index || id:ieu-b-40","Cell growth regulator with EF hand domain protein 1 || id:prot-a-532","Wald ratio",1,0.0209580838323353,0.011377245508982,0.065459754099319,"prot-a-532","Cell growth regulator with EF hand domain protein 1"
"prot-a-499","ieu-b-40","body mass index || id:ieu-b-40","Cell adhesion molecule-related/down-regulated by oncogenes || id:prot-a-499","Wald ratio",1,0.000121138703815869,0.00375529981829194,0.974266251454282,"prot-a-499","Cell adhesion molecule-related/down-regulated by oncogenes"
"prot-a-661","ieu-b-40","body mass index || id:ieu-b-40","Cysteine-rich secretory protein 2 || id:prot-a-661","Inverse variance weighted",2,-0.00234547625004881,0.00426885629461763,0.58270419722384,"prot-a-661","Cysteine-rich secretory protein 2"
"prot-a-408","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 3-like 1 || id:prot-a-408","Wald ratio",1,0.000403225806451613,0.00524193548387097,0.938684739206775,"prot-a-408","C-C motif chemokine 3-like 1"
"prot-a-456","ieu-b-40","body mass index || id:ieu-b-40","CD63 antigen || id:prot-a-456","MR Egger",3,0.111540479072225,0.0304619822175377,0.169723629394902,"prot-a-456","CD63 antigen"
"prot-a-456","ieu-b-40","body mass index || id:ieu-b-40","CD63 antigen || id:prot-a-456","Weighted median",3,0.0136343901084115,0.00605400406158819,0.02431420468638,"prot-a-456","CD63 antigen"
"prot-a-456","ieu-b-40","body mass index || id:ieu-b-40","CD63 antigen || id:prot-a-456","Inverse variance weighted",3,0.00611089442451254,0.0122430566704704,0.617686794597895,"prot-a-456","CD63 antigen"
"prot-a-456","ieu-b-40","body mass index || id:ieu-b-40","CD63 antigen || id:prot-a-456","Simple mode",3,0.0156303383533288,0.00689748508755421,0.151649528885113,"prot-a-456","CD63 antigen"
"prot-a-456","ieu-b-40","body mass index || id:ieu-b-40","CD63 antigen || id:prot-a-456","Weighted mode",3,0.0149849847187841,0.00692296686317145,0.162843101513799,"prot-a-456","CD63 antigen"
"prot-a-53","ieu-b-40","body mass index || id:ieu-b-40","alpha-Fetoprotein || id:prot-a-53","Wald ratio",1,-0.00878477306002928,0.0124450951683748,0.480261302753423,"prot-a-53","alpha-Fetoprotein"
"prot-a-678","ieu-b-40","body mass index || id:ieu-b-40","Cold shock domain-containing protein C2 || id:prot-a-678","Wald ratio",1,0.0397422126745435,0.0102040816326531,9.83053974484996e-05,"prot-a-678","Cold shock domain-containing protein C2"
"prot-a-550","ieu-b-40","body mass index || id:ieu-b-40","Carbohydrate sulfotransferase 11 || id:prot-a-550","MR Egger",3,-0.0765998216581665,0.0510649741550216,0.374325029325694,"prot-a-550","Carbohydrate sulfotransferase 11"
"prot-a-550","ieu-b-40","body mass index || id:ieu-b-40","Carbohydrate sulfotransferase 11 || id:prot-a-550","Weighted median",3,0.00989971515274782,0.0079974416544443,0.215767882273035,"prot-a-550","Carbohydrate sulfotransferase 11"
"prot-a-550","ieu-b-40","body mass index || id:ieu-b-40","Carbohydrate sulfotransferase 11 || id:prot-a-550","Inverse variance weighted",3,0.0159139603514986,0.0113221107362208,0.159853393623918,"prot-a-550","Carbohydrate sulfotransferase 11"
"prot-a-550","ieu-b-40","body mass index || id:ieu-b-40","Carbohydrate sulfotransferase 11 || id:prot-a-550","Simple mode",3,0.00631750216275933,0.0107301563314423,0.615659533000841,"prot-a-550","Carbohydrate sulfotransferase 11"
"prot-a-550","ieu-b-40","body mass index || id:ieu-b-40","Carbohydrate sulfotransferase 11 || id:prot-a-550","Weighted mode",3,0.00702115068911852,0.0120330341096021,0.618598391482798,"prot-a-550","Carbohydrate sulfotransferase 11"
"prot-a-44","ieu-b-40","body mass index || id:ieu-b-40","Adhesion G protein-coupled receptor F5 || id:prot-a-44","MR Egger",4,-0.00442506619587643,0.00380807376963322,0.365147464568588,"prot-a-44","Adhesion G protein-coupled receptor F5"
"prot-a-44","ieu-b-40","body mass index || id:ieu-b-40","Adhesion G protein-coupled receptor F5 || id:prot-a-44","Weighted median",4,-0.00223874967584978,0.00218604787123109,0.305784144657681,"prot-a-44","Adhesion G protein-coupled receptor F5"
"prot-a-44","ieu-b-40","body mass index || id:ieu-b-40","Adhesion G protein-coupled receptor F5 || id:prot-a-44","Inverse variance weighted",4,-0.00183560744045206,0.002566889538864,0.474541300974242,"prot-a-44","Adhesion G protein-coupled receptor F5"
"prot-a-44","ieu-b-40","body mass index || id:ieu-b-40","Adhesion G protein-coupled receptor F5 || id:prot-a-44","Simple mode",4,0.00946833088829518,0.0107142779791914,0.441931990115288,"prot-a-44","Adhesion G protein-coupled receptor F5"
"prot-a-44","ieu-b-40","body mass index || id:ieu-b-40","Adhesion G protein-coupled receptor F5 || id:prot-a-44","Weighted mode",4,-0.00237915409768744,0.00950914563192565,0.818590677988515,"prot-a-44","Adhesion G protein-coupled receptor F5"
"prot-a-697","ieu-b-40","body mass index || id:ieu-b-40","Casein kinase II 2-alpha:2-beta heterotetramer || id:prot-a-697","Wald ratio",1,-0.0110633066994468,0.0122925629993854,0.368120250693519,"prot-a-697","Casein kinase II 2-alpha:2-beta heterotetramer"
"prot-a-674","ieu-b-40","body mass index || id:ieu-b-40","Beta-crystallin B2 || id:prot-a-674","Inverse variance weighted",2,0.0433083908743343,0.0390142432034207,0.266970521021762,"prot-a-674","Beta-crystallin B2"
"prot-a-687","ieu-b-40","body mass index || id:ieu-b-40","Chondroitin sulfate N-acetylgalactosaminyltransferase 2 || id:prot-a-687","Wald ratio",1,0.0071392146863845,0.0096889342172361,0.461218374590665,"prot-a-687","Chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"prot-a-488","ieu-b-40","body mass index || id:ieu-b-40","Cadherin-related family member 3 || id:prot-a-488","MR Egger",3,0.084346093759468,0.135532351164627,0.645607576245166,"prot-a-488","Cadherin-related family member 3"
"prot-a-488","ieu-b-40","body mass index || id:ieu-b-40","Cadherin-related family member 3 || id:prot-a-488","Weighted median",3,0.00483279076666608,0.00971500472883925,0.618867278782277,"prot-a-488","Cadherin-related family member 3"
"prot-a-488","ieu-b-40","body mass index || id:ieu-b-40","Cadherin-related family member 3 || id:prot-a-488","Inverse variance weighted",3,-0.0124026796458921,0.0205426884422788,0.546008846714142,"prot-a-488","Cadherin-related family member 3"
"prot-a-488","ieu-b-40","body mass index || id:ieu-b-40","Cadherin-related family member 3 || id:prot-a-488","Simple mode",3,0.00569797515961651,0.00959172295015962,0.612722312636236,"prot-a-488","Cadherin-related family member 3"
"prot-a-488","ieu-b-40","body mass index || id:ieu-b-40","Cadherin-related family member 3 || id:prot-a-488","Weighted mode",3,0.00606808072187411,0.0102118125465456,0.612627866991346,"prot-a-488","Cadherin-related family member 3"
"prot-a-742","ieu-b-40","body mass index || id:ieu-b-40","Growth-regulated alpha protein || id:prot-a-742","Wald ratio",1,-0.00497646267652993,0.00282447881640888,0.0780853899368555,"prot-a-742","Growth-regulated alpha protein"
"prot-a-612","ieu-b-40","body mass index || id:ieu-b-40","Cytochrome c oxidase assembly factor 3 homolog, mitochondrial || id:prot-a-612","Inverse variance weighted",2,-0.0184031800724351,0.00973669958825994,0.0587467270707635,"prot-a-612","Cytochrome c oxidase assembly factor 3 homolog, mitochondrial"
"prot-a-442","ieu-b-40","body mass index || id:ieu-b-40","Platelet glycoprotein 4 || id:prot-a-442","Wald ratio",1,-0.0066826593557231,0.00548320767649075,0.222939094167741,"prot-a-442","Platelet glycoprotein 4"
"prot-a-547","ieu-b-40","body mass index || id:ieu-b-40","Chordin || id:prot-a-547","Wald ratio",1,-0.00778412039439543,0.01141670991178,0.495353925990435,"prot-a-547","Chordin"
"prot-a-529","ieu-b-40","body mass index || id:ieu-b-40","Luteinizing hormone || id:prot-a-529","Wald ratio",1,0.0028094041106018,0.00487949134999261,0.564779052623049,"prot-a-529","Luteinizing hormone"
"prot-a-498","ieu-b-40","body mass index || id:ieu-b-40","Cerebral dopamine neurotrophic factor || id:prot-a-498","Wald ratio",1,-0.00891435848455906,0.0133715377268386,0.504985075093846,"prot-a-498","Cerebral dopamine neurotrophic factor"
"prot-a-690","ieu-b-40","body mass index || id:ieu-b-40","CUB and sushi domain-containing protein 1 || id:prot-a-690","MR Egger",3,0.117930739214904,0.247191553892843,0.716611245717443,"prot-a-690","CUB and sushi domain-containing protein 1"
"prot-a-690","ieu-b-40","body mass index || id:ieu-b-40","CUB and sushi domain-containing protein 1 || id:prot-a-690","Weighted median",3,0.0100425097500038,0.00871805518739283,0.249353589750383,"prot-a-690","CUB and sushi domain-containing protein 1"
"prot-a-690","ieu-b-40","body mass index || id:ieu-b-40","CUB and sushi domain-containing protein 1 || id:prot-a-690","Inverse variance weighted",3,0.00305063715272543,0.0175511690953018,0.86201171993519,"prot-a-690","CUB and sushi domain-containing protein 1"
"prot-a-690","ieu-b-40","body mass index || id:ieu-b-40","CUB and sushi domain-containing protein 1 || id:prot-a-690","Simple mode",3,0.0224638955749991,0.00925243574626152,0.135902861772103,"prot-a-690","CUB and sushi domain-containing protein 1"
"prot-a-690","ieu-b-40","body mass index || id:ieu-b-40","CUB and sushi domain-containing protein 1 || id:prot-a-690","Weighted mode",3,0.0194390776838662,0.0215028581722043,0.461400196208371,"prot-a-690","CUB and sushi domain-containing protein 1"
"prot-a-646","ieu-b-40","body mass index || id:ieu-b-40","Copine-1 || id:prot-a-646","Wald ratio",1,-0.00716479017400205,0.0029682702149437,0.0157874242343648,"prot-a-646","Copine-1"
"prot-a-576","ieu-b-40","body mass index || id:ieu-b-40","C-type lectin domain family 4 member D || id:prot-a-576","Wald ratio",1,0.00819672131147541,0.0119798234552333,0.493842236243828,"prot-a-576","C-type lectin domain family 4 member D"
"prot-a-59","ieu-b-40","body mass index || id:ieu-b-40","Agouti-related protein || id:prot-a-59","Wald ratio",1,0.0261590812420247,0.00893236920459379,0.00340523582129475,"prot-a-59","Agouti-related protein"
"prot-a-423","ieu-b-40","body mass index || id:ieu-b-40","Cell surface glycoprotein CD200 receptor 1 || id:prot-a-423","Wald ratio",1,-0.0108015918135304,0.0108015918135304,0.317310507862914,"prot-a-423","Cell surface glycoprotein CD200 receptor 1"
"prot-a-445","ieu-b-40","body mass index || id:ieu-b-40","T-cell surface glycoprotein CD3 epsilon chain || id:prot-a-445","MR Egger",4,0.000563014220620328,0.019171049060505,0.979238206554144,"prot-a-445","T-cell surface glycoprotein CD3 epsilon chain"
"prot-a-445","ieu-b-40","body mass index || id:ieu-b-40","T-cell surface glycoprotein CD3 epsilon chain || id:prot-a-445","Weighted median",4,-0.000638624849935073,0.00522871922737665,0.902789797034824,"prot-a-445","T-cell surface glycoprotein CD3 epsilon chain"
"prot-a-445","ieu-b-40","body mass index || id:ieu-b-40","T-cell surface glycoprotein CD3 epsilon chain || id:prot-a-445","Inverse variance weighted",4,0.000469356295225895,0.00459011142482058,0.918555232262414,"prot-a-445","T-cell surface glycoprotein CD3 epsilon chain"
"prot-a-445","ieu-b-40","body mass index || id:ieu-b-40","T-cell surface glycoprotein CD3 epsilon chain || id:prot-a-445","Simple mode",4,-0.00669531690139873,0.0116234637722657,0.60497533175329,"prot-a-445","T-cell surface glycoprotein CD3 epsilon chain"
"prot-a-445","ieu-b-40","body mass index || id:ieu-b-40","T-cell surface glycoprotein CD3 epsilon chain || id:prot-a-445","Weighted mode",4,-0.00529153227418113,0.0112955165323246,0.671390939900138,"prot-a-445","T-cell surface glycoprotein CD3 epsilon chain"
"prot-a-669","ieu-b-40","body mass index || id:ieu-b-40","Peroxisomal carnitine O-octanoyltransferase || id:prot-a-669","Wald ratio",1,0.00355169692186267,0.0110497237569061,0.747885634053571,"prot-a-669","Peroxisomal carnitine O-octanoyltransferase"
"prot-a-754","ieu-b-40","body mass index || id:ieu-b-40","Cytochrome c || id:prot-a-754","Inverse variance weighted",2,-0.0133329100663471,0.00869642749735055,0.125239403339693,"prot-a-754","Cytochrome c"
"prot-a-717","ieu-b-40","body mass index || id:ieu-b-40","Lysosomal protective protein || id:prot-a-717","MR Egger",3,0.174415944817719,0.0456701663540533,0.163036193607207,"prot-a-717","Lysosomal protective protein"
"prot-a-717","ieu-b-40","body mass index || id:ieu-b-40","Lysosomal protective protein || id:prot-a-717","Weighted median",3,0.0116961027153972,0.00542546750625407,0.03110101528856,"prot-a-717","Lysosomal protective protein"
"prot-a-717","ieu-b-40","body mass index || id:ieu-b-40","Lysosomal protective protein || id:prot-a-717","Inverse variance weighted",3,-0.00127327411200775,0.0240237840308948,0.95773145804274,"prot-a-717","Lysosomal protective protein"
"prot-a-717","ieu-b-40","body mass index || id:ieu-b-40","Lysosomal protective protein || id:prot-a-717","Simple mode",3,0.0145651734098772,0.00626400971345796,0.14561625670552,"prot-a-717","Lysosomal protective protein"
"prot-a-717","ieu-b-40","body mass index || id:ieu-b-40","Lysosomal protective protein || id:prot-a-717","Weighted mode",3,0.0145651734098772,0.00778043435393199,0.202090469334742,"prot-a-717","Lysosomal protective protein"
"prot-a-419","ieu-b-40","body mass index || id:ieu-b-40","Scavenger receptor cysteine-rich type 1 protein M130 || id:prot-a-419","Wald ratio",1,-0.00459506031016657,0.0109132682366456,0.673716649749524,"prot-a-419","Scavenger receptor cysteine-rich type 1 protein M130"
"prot-a-404","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 26 || id:prot-a-404","Wald ratio",1,-0.0170940170940171,0.0111768573307035,0.126162397742482,"prot-a-404","C-C motif chemokine 26"
"prot-a-564","ieu-b-40","body mass index || id:ieu-b-40","Cytoskeleton-associated protein 2 || id:prot-a-564","MR Egger",3,0.095855791159968,0.114471815698467,0.556200546022188,"prot-a-564","Cytoskeleton-associated protein 2"
"prot-a-564","ieu-b-40","body mass index || id:ieu-b-40","Cytoskeleton-associated protein 2 || id:prot-a-564","Weighted median",3,0.0254970418562886,0.00775503752531433,0.00100972180594589,"prot-a-564","Cytoskeleton-associated protein 2"
"prot-a-564","ieu-b-40","body mass index || id:ieu-b-40","Cytoskeleton-associated protein 2 || id:prot-a-564","Inverse variance weighted",3,0.0265712001717761,0.00612779150626491,1.44980966813093e-05,"prot-a-564","Cytoskeleton-associated protein 2"
"prot-a-564","ieu-b-40","body mass index || id:ieu-b-40","Cytoskeleton-associated protein 2 || id:prot-a-564","Simple mode",3,0.0234092313611182,0.00929290789060062,0.128018309503868,"prot-a-564","Cytoskeleton-associated protein 2"
"prot-a-564","ieu-b-40","body mass index || id:ieu-b-40","Cytoskeleton-associated protein 2 || id:prot-a-564","Weighted mode",3,0.0235600290311957,0.00944563552096226,0.130096029551257,"prot-a-564","Cytoskeleton-associated protein 2"
"prot-a-410","ieu-b-40","body mass index || id:ieu-b-40","C-C motif chemokine 7 || id:prot-a-410","Wald ratio",1,-0.00289214018373596,0.00442327322218442,0.513210927875975,"prot-a-410","C-C motif chemokine 7"
"prot-a-654","ieu-b-40","body mass index || id:ieu-b-40","Cyclic AMP-responsive element-binding protein 3-like protein 4 || id:prot-a-654","Wald ratio",1,-0.00234741784037559,0.0066510172143975,0.724132540388919,"prot-a-654","Cyclic AMP-responsive element-binding protein 3-like protein 4"
"prot-a-823","ieu-b-40","body mass index || id:ieu-b-40","Dickkopf-related protein 4 || id:prot-a-823","MR Egger",4,0.0178800382339365,0.0785061954754197,0.841002817156737,"prot-a-823","Dickkopf-related protein 4"
"prot-a-823","ieu-b-40","body mass index || id:ieu-b-40","Dickkopf-related protein 4 || id:prot-a-823","Weighted median",4,0.00181385211523799,0.00988601204826807,0.85442405879082,"prot-a-823","Dickkopf-related protein 4"
"prot-a-823","ieu-b-40","body mass index || id:ieu-b-40","Dickkopf-related protein 4 || id:prot-a-823","Inverse variance weighted",4,-0.0106032451109873,0.0208910264366148,0.611768807167202,"prot-a-823","Dickkopf-related protein 4"
"prot-a-823","ieu-b-40","body mass index || id:ieu-b-40","Dickkopf-related protein 4 || id:prot-a-823","Simple mode",4,-0.00235129681378296,0.045243593789353,0.961819700913165,"prot-a-823","Dickkopf-related protein 4"
"prot-a-823","ieu-b-40","body mass index || id:ieu-b-40","Dickkopf-related protein 4 || id:prot-a-823","Weighted mode",4,0.00883572560329423,0.0439421199016866,0.853499819295354,"prot-a-823","Dickkopf-related protein 4"
"prot-a-829","ieu-b-40","body mass index || id:ieu-b-40","Protein delta homolog 2 || id:prot-a-829","Wald ratio",1,0.0191625266146203,0.0127750177430802,0.133614402537716,"prot-a-829","Protein delta homolog 2"
"prot-a-617","ieu-b-40","body mass index || id:ieu-b-40","Endostatin || id:prot-a-617","Wald ratio",1,-0.000783699059561129,0.00783699059561129,0.920344325445942,"prot-a-617","Endostatin"
"prot-a-523","ieu-b-40","body mass index || id:ieu-b-40","Complement factor I || id:prot-a-523","Wald ratio",1,0.00385109114249037,0.00577663671373556,0.504985075093846,"prot-a-523","Complement factor I"
"prot-a-542","ieu-b-40","body mass index || id:ieu-b-40","Cysteine-rich hydrophobic domain-containing protein 2 || id:prot-a-542","Inverse variance weighted",2,-0.00582080135497515,0.0237779822285302,0.806612879660589,"prot-a-542","Cysteine-rich hydrophobic domain-containing protein 2"
"prot-a-774","ieu-b-40","body mass index || id:ieu-b-40","DCN1-like protein 5 || id:prot-a-774","MR Egger",3,0.0975553968571314,0.102368747030798,0.515324222333908,"prot-a-774","DCN1-like protein 5"
"prot-a-774","ieu-b-40","body mass index || id:ieu-b-40","DCN1-like protein 5 || id:prot-a-774","Weighted median",3,0.0159184737418661,0.00633819170304649,0.0120213628389229,"prot-a-774","DCN1-like protein 5"
